slug,player,agent,map,role,timestamp_s,distance_pct,confidence,smoke
the-1-acs-in-americas-oxy-s-neon-is-insane-mvp-30-kills-gameplay-2026,oxy,neon,,duelist,553.33,12.59,0.468,True
the-1-acs-in-americas-oxy-s-neon-is-insane-mvp-30-kills-gameplay-2026,oxy,neon,,duelist,610.47,1.88,0.638,False
the-1-acs-in-americas-oxy-s-neon-is-insane-mvp-30-kills-gameplay-2026,oxy,neon,,duelist,735.47,2.02,0.636,True
the-1-acs-in-americas-oxy-s-neon-is-insane-mvp-30-kills-gameplay-2026,oxy,neon,,duelist,779.53,3.3,0.407,True
the-1-acs-in-americas-oxy-s-neon-is-insane-mvp-30-kills-gameplay-2026,oxy,neon,,duelist,793.4,10.95,0.404,True
the-1-acs-in-americas-oxy-s-neon-is-insane-mvp-30-kills-gameplay-2026,oxy,neon,,duelist,848.83,0.93,0.451,True
the-1-acs-in-americas-oxy-s-neon-is-insane-mvp-30-kills-gameplay-2026,oxy,neon,,duelist,853.17,2.69,0.499,True
the-1-acs-in-americas-oxy-s-neon-is-insane-mvp-30-kills-gameplay-2026,oxy,neon,,duelist,860.87,2.29,0.469,False
the-1-acs-in-americas-oxy-s-neon-is-insane-mvp-30-kills-gameplay-2026,oxy,neon,,duelist,934.23,12.26,0.515,True
the-1-acs-in-americas-oxy-s-neon-is-insane-mvp-30-kills-gameplay-2026,oxy,neon,,duelist,939.6,26.85,0.449,False
the-1-acs-in-americas-oxy-s-neon-is-insane-mvp-30-kills-gameplay-2026,oxy,neon,,duelist,943.8,4.66,0.496,True
the-1-acs-in-americas-oxy-s-neon-is-insane-mvp-30-kills-gameplay-2026,oxy,neon,,duelist,951.53,7.2,0.471,True
the-1-acs-in-americas-oxy-s-neon-is-insane-mvp-30-kills-gameplay-2026,oxy,neon,,duelist,992.33,39.88,0.638,True
the-1-acs-in-americas-oxy-s-neon-is-insane-mvp-30-kills-gameplay-2026,oxy,neon,,duelist,1061.27,1.69,0.641,True
the-1-acs-in-americas-oxy-s-neon-is-insane-mvp-30-kills-gameplay-2026,oxy,neon,,duelist,1171.13,8.2,0.448,False
the-1-acs-in-americas-oxy-s-neon-is-insane-mvp-30-kills-gameplay-2026,oxy,neon,,duelist,1345.07,10.37,0.738,False
the-1-acs-in-americas-oxy-s-neon-is-insane-mvp-30-kills-gameplay-2026,oxy,neon,,duelist,1542.97,26.83,0.771,True
the-1-acs-in-americas-oxy-s-neon-is-insane-mvp-30-kills-gameplay-2026,oxy,neon,,duelist,1548.7,0.67,0.448,False
the-1-acs-in-americas-oxy-s-neon-is-insane-mvp-30-kills-gameplay-2026,oxy,neon,,duelist,1623.8,11.93,0.538,False
the-1-acs-in-americas-oxy-s-neon-is-insane-mvp-30-kills-gameplay-2026,oxy,neon,,duelist,1639.1,1.6,0.68,True
the-1-acs-in-americas-oxy-s-neon-is-insane-mvp-30-kills-gameplay-2026,oxy,neon,,duelist,1686.83,13.36,0.747,True
the-1-acs-in-americas-oxy-s-neon-is-insane-mvp-30-kills-gameplay-2026,oxy,neon,,duelist,1697.93,7.07,0.584,True
the-1-acs-in-americas-oxy-s-neon-is-insane-mvp-30-kills-gameplay-2026,oxy,neon,,duelist,1803.77,0.37,0.441,False
the-1-acs-in-americas-oxy-s-neon-is-insane-mvp-30-kills-gameplay-2026,oxy,neon,,duelist,1981.37,0.31,0.508,True
the-1-acs-in-americas-oxy-s-neon-is-insane-mvp-30-kills-gameplay-2026,oxy,neon,,duelist,1985.13,0.78,0.504,True
the-champion-returns-nrg-s0m-on-waylay-is-unstoppable,s0m,waylay,,non-duelist,119.13,0.7,0.555,True
the-champion-returns-nrg-s0m-on-waylay-is-unstoppable,s0m,waylay,,non-duelist,172.3,1.14,0.545,True
the-champion-returns-nrg-s0m-on-waylay-is-unstoppable,s0m,waylay,,non-duelist,172.9,0.59,0.433,False
the-champion-returns-nrg-s0m-on-waylay-is-unstoppable,s0m,waylay,,non-duelist,240.5,3.79,0.402,False
the-champion-returns-nrg-s0m-on-waylay-is-unstoppable,s0m,waylay,,non-duelist,362.23,3.4,0.453,True
the-champion-returns-nrg-s0m-on-waylay-is-unstoppable,s0m,waylay,,non-duelist,532.33,1.94,0.46,False
the-champion-returns-nrg-s0m-on-waylay-is-unstoppable,s0m,waylay,,non-duelist,534.43,3.58,0.663,True
the-champion-returns-nrg-s0m-on-waylay-is-unstoppable,s0m,waylay,,non-duelist,695.87,9.25,0.696,True
the-champion-returns-nrg-s0m-on-waylay-is-unstoppable,s0m,waylay,,non-duelist,751.67,0.21,0.462,False
the-champion-returns-nrg-s0m-on-waylay-is-unstoppable,s0m,waylay,,non-duelist,972.5,10.8,0.445,False
the-champion-returns-nrg-s0m-on-waylay-is-unstoppable,s0m,waylay,,non-duelist,1031.07,12.2,0.441,False
the-champion-returns-nrg-s0m-on-waylay-is-unstoppable,s0m,waylay,,non-duelist,1032.07,9.98,0.731,True
the-champion-returns-nrg-s0m-on-waylay-is-unstoppable,s0m,waylay,,non-duelist,1066.83,20.77,0.8,False
the-champion-returns-nrg-s0m-on-waylay-is-unstoppable,s0m,waylay,,non-duelist,1119.53,6.18,0.558,False
the-champion-returns-nrg-s0m-on-waylay-is-unstoppable,s0m,waylay,,non-duelist,1129.53,7.49,0.712,True
the-champion-returns-nrg-s0m-on-waylay-is-unstoppable,s0m,waylay,,non-duelist,1133.43,0.85,0.431,False
the-champion-returns-nrg-s0m-on-waylay-is-unstoppable,s0m,waylay,,non-duelist,1230.53,5.26,0.647,False
the-champion-returns-nrg-s0m-on-waylay-is-unstoppable,s0m,waylay,,non-duelist,1291.3,4.66,0.455,True
the-champion-returns-nrg-s0m-on-waylay-is-unstoppable,s0m,waylay,,non-duelist,1382.07,9.65,0.519,True
the-champion-returns-nrg-s0m-on-waylay-is-unstoppable,s0m,waylay,,non-duelist,1395.93,1.66,0.84,True
the-champion-returns-nrg-s0m-on-waylay-is-unstoppable,s0m,waylay,,non-duelist,1407.9,7.17,0.502,False
the-champion-returns-nrg-s0m-on-waylay-is-unstoppable,s0m,waylay,,non-duelist,1424.43,13.66,0.544,False
the-champion-returns-nrg-s0m-on-waylay-is-unstoppable,s0m,waylay,,non-duelist,1550.7,7.5,0.453,True
the-champion-returns-nrg-s0m-on-waylay-is-unstoppable,s0m,waylay,,non-duelist,1563.13,0.67,0.502,False
the-champion-returns-nrg-s0m-on-waylay-is-unstoppable,s0m,waylay,,non-duelist,1580.87,23.51,0.743,False
the-champion-returns-nrg-s0m-on-waylay-is-unstoppable,s0m,waylay,,non-duelist,1735.4,5.22,0.491,False
the-champions-mvp-on-yoru-demon1-is-a-problem-envy-2026,demon1,yoru,,duelist,32.83,18.03,0.406,True
the-champions-mvp-on-yoru-demon1-is-a-problem-envy-2026,demon1,yoru,,duelist,33.7,0.67,0.464,True
the-champions-mvp-on-yoru-demon1-is-a-problem-envy-2026,demon1,yoru,,duelist,36.9,0.31,0.472,False
the-champions-mvp-on-yoru-demon1-is-a-problem-envy-2026,demon1,yoru,,duelist,169.2,1.15,0.466,False
the-champions-mvp-on-yoru-demon1-is-a-problem-envy-2026,demon1,yoru,,duelist,260.5,1.99,0.737,False
the-champions-mvp-on-yoru-demon1-is-a-problem-envy-2026,demon1,yoru,,duelist,465.6,0.89,0.515,False
the-champions-mvp-on-yoru-demon1-is-a-problem-envy-2026,demon1,yoru,,duelist,466.57,3.04,0.423,False
the-champions-mvp-on-yoru-demon1-is-a-problem-envy-2026,demon1,yoru,,duelist,485.13,0.53,0.436,True
the-champions-mvp-on-yoru-demon1-is-a-problem-envy-2026,demon1,yoru,,duelist,507.8,0.34,0.448,True
the-champions-mvp-on-yoru-demon1-is-a-problem-envy-2026,demon1,yoru,,duelist,567.83,7.81,0.633,False
the-champions-mvp-on-yoru-demon1-is-a-problem-envy-2026,demon1,yoru,,duelist,580.53,3.64,0.825,False
the-champions-mvp-on-yoru-demon1-is-a-problem-envy-2026,demon1,yoru,,duelist,584.93,0.87,0.549,False
the-champions-mvp-on-yoru-demon1-is-a-problem-envy-2026,demon1,yoru,,duelist,593.07,1.1,0.436,True
the-champions-mvp-on-yoru-demon1-is-a-problem-envy-2026,demon1,yoru,,duelist,662.07,1.28,0.675,False
the-champions-mvp-on-yoru-demon1-is-a-problem-envy-2026,demon1,yoru,,duelist,666.1,0.24,0.468,False
the-champions-mvp-on-yoru-demon1-is-a-problem-envy-2026,demon1,yoru,,duelist,721.63,19.27,0.636,True
the-champions-mvp-on-yoru-demon1-is-a-problem-envy-2026,demon1,yoru,,duelist,889.83,31.7,0.689,True
the-champions-mvp-on-yoru-demon1-is-a-problem-envy-2026,demon1,yoru,,duelist,949.93,1.0,0.405,False
the-champions-mvp-on-yoru-demon1-is-a-problem-envy-2026,demon1,yoru,,duelist,951.6,0.39,0.447,False
the-champions-mvp-on-yoru-demon1-is-a-problem-envy-2026,demon1,yoru,,duelist,1071.57,0.58,0.728,False
the-champions-mvp-on-yoru-demon1-is-a-problem-envy-2026,demon1,yoru,,duelist,1176.7,3.61,0.6,False
the-champions-mvp-on-yoru-demon1-is-a-problem-envy-2026,demon1,yoru,,duelist,1460.17,0.34,0.556,False
the-fastest-aim-adg-florescent-insane-jett-valorant-ranked-gameplay,florescent,jett,,duelist,12.97,34.08,0.665,True
the-fastest-aim-adg-florescent-insane-jett-valorant-ranked-gameplay,florescent,jett,,duelist,34.67,0.4,0.425,True
the-fastest-aim-adg-florescent-insane-jett-valorant-ranked-gameplay,florescent,jett,,duelist,101.63,2.15,0.823,False
the-fastest-aim-adg-florescent-insane-jett-valorant-ranked-gameplay,florescent,jett,,duelist,259.47,2.05,0.414,True
the-fastest-aim-adg-florescent-insane-jett-valorant-ranked-gameplay,florescent,jett,,duelist,337.23,4.77,0.79,False
the-fastest-aim-adg-florescent-insane-jett-valorant-ranked-gameplay,florescent,jett,,duelist,346.97,0.94,0.435,True
the-fastest-aim-adg-florescent-insane-jett-valorant-ranked-gameplay,florescent,jett,,duelist,355.17,1.16,0.527,False
the-fastest-aim-adg-florescent-insane-jett-valorant-ranked-gameplay,florescent,jett,,duelist,401.4,4.75,0.599,False
the-fastest-aim-adg-florescent-insane-jett-valorant-ranked-gameplay,florescent,jett,,duelist,405.4,2.83,0.448,False
the-fastest-aim-adg-florescent-insane-jett-valorant-ranked-gameplay,florescent,jett,,duelist,407.07,3.06,0.647,True
the-fastest-aim-adg-florescent-insane-jett-valorant-ranked-gameplay,florescent,jett,,duelist,413.87,4.28,0.425,False
the-fastest-aim-adg-florescent-insane-jett-valorant-ranked-gameplay,florescent,jett,,duelist,463.7,7.1,0.548,True
the-fastest-aim-adg-florescent-insane-jett-valorant-ranked-gameplay,florescent,jett,,duelist,805.4,0.29,0.446,False
the-fastest-aim-adg-florescent-insane-jett-valorant-ranked-gameplay,florescent,jett,,duelist,851.5,30.43,0.442,True
the-fastest-aim-adg-florescent-insane-jett-valorant-ranked-gameplay,florescent,jett,,duelist,866.63,0.19,0.412,False
the-fastest-aim-adg-florescent-insane-jett-valorant-ranked-gameplay,florescent,jett,,duelist,887.87,4.85,0.504,True
the-fastest-aim-adg-florescent-insane-jett-valorant-ranked-gameplay,florescent,jett,,duelist,952.47,9.05,0.461,False
the-fastest-aim-adg-florescent-insane-jett-valorant-ranked-gameplay,florescent,jett,,duelist,1027.83,0.39,0.803,True
the-fastest-aim-adg-florescent-insane-jett-valorant-ranked-gameplay,florescent,jett,,duelist,1034.03,7.87,0.757,True
the-fastest-aim-adg-florescent-insane-jett-valorant-ranked-gameplay,florescent,jett,,duelist,1103.83,0.32,0.44,True
the-fastest-aim-adg-florescent-insane-jett-valorant-ranked-gameplay,florescent,jett,,duelist,1158.43,6.62,0.442,False
the-fastest-aim-adg-florescent-insane-jett-valorant-ranked-gameplay,florescent,jett,,duelist,1242.1,0.99,0.749,False
the-fastest-aim-adg-florescent-insane-jett-valorant-ranked-gameplay,florescent,jett,,duelist,1244.47,11.91,0.59,True
the-fastest-aim-adg-florescent-insane-jett-valorant-ranked-gameplay,florescent,jett,,duelist,1249.77,3.65,0.486,True
the-fastest-aim-adg-florescent-insane-jett-valorant-ranked-gameplay,florescent,jett,,duelist,1331.33,3.64,0.698,False
the-fastest-aim-adg-florescent-insane-jett-valorant-ranked-gameplay,florescent,jett,,duelist,1396.2,0.84,0.432,False
the-fastest-aim-adg-florescent-insane-jett-valorant-ranked-gameplay,florescent,jett,,duelist,1416.27,13.89,0.788,False
the-fastest-aim-adg-florescent-insane-jett-valorant-ranked-gameplay,florescent,jett,,duelist,1462.0,5.72,0.601,False
the-fastest-aim-adg-florescent-insane-jett-valorant-ranked-gameplay,florescent,jett,,duelist,1551.13,10.63,0.777,True
this-is-what-5000-hours-on-yoru-looks-like-eggsterr-na,eggsterr,yoru,,duelist,25.67,2.4,0.472,False
this-is-what-5000-hours-on-yoru-looks-like-eggsterr-na,eggsterr,yoru,,duelist,105.8,11.46,0.507,False
this-is-what-5000-hours-on-yoru-looks-like-eggsterr-na,eggsterr,yoru,,duelist,109.47,13.61,0.522,False
this-is-what-5000-hours-on-yoru-looks-like-eggsterr-na,eggsterr,yoru,,duelist,138.3,1.61,0.717,False
this-is-what-5000-hours-on-yoru-looks-like-eggsterr-na,eggsterr,yoru,,duelist,204.17,16.57,0.606,False
this-is-what-5000-hours-on-yoru-looks-like-eggsterr-na,eggsterr,yoru,,duelist,302.5,33.1,0.456,False
this-is-what-5000-hours-on-yoru-looks-like-eggsterr-na,eggsterr,yoru,,duelist,307.63,5.69,0.709,False
this-is-what-5000-hours-on-yoru-looks-like-eggsterr-na,eggsterr,yoru,,duelist,370.67,1.36,0.615,False
this-is-what-5000-hours-on-yoru-looks-like-eggsterr-na,eggsterr,yoru,,duelist,377.03,8.09,0.613,True
this-is-what-5000-hours-on-yoru-looks-like-eggsterr-na,eggsterr,yoru,,duelist,378.77,7.16,0.429,True
this-is-what-5000-hours-on-yoru-looks-like-eggsterr-na,eggsterr,yoru,,duelist,380.33,31.17,0.56,False
this-is-what-5000-hours-on-yoru-looks-like-eggsterr-na,eggsterr,yoru,,duelist,382.2,6.36,0.46,True
this-is-what-5000-hours-on-yoru-looks-like-eggsterr-na,eggsterr,yoru,,duelist,388.9,5.75,0.484,True
this-is-what-5000-hours-on-yoru-looks-like-eggsterr-na,eggsterr,yoru,,duelist,433.97,12.08,0.627,False
this-is-what-5000-hours-on-yoru-looks-like-eggsterr-na,eggsterr,yoru,,duelist,531.07,1.85,0.537,True
this-is-what-5000-hours-on-yoru-looks-like-eggsterr-na,eggsterr,yoru,,duelist,613.4,1.11,0.528,False
this-is-what-5000-hours-on-yoru-looks-like-eggsterr-na,eggsterr,yoru,,duelist,750.37,3.37,0.601,False
this-is-what-5000-hours-on-yoru-looks-like-eggsterr-na,eggsterr,yoru,,duelist,763.53,0.54,0.466,False
this-is-what-5000-hours-on-yoru-looks-like-eggsterr-na,eggsterr,yoru,,duelist,931.57,6.06,0.408,False
this-is-what-5000-hours-on-yoru-looks-like-eggsterr-na,eggsterr,yoru,,duelist,978.03,1.85,0.704,False
this-is-what-5000-hours-on-yoru-looks-like-eggsterr-na,eggsterr,yoru,,duelist,1157.33,1.74,0.513,False
this-is-what-5000-hours-on-yoru-looks-like-eggsterr-na,eggsterr,yoru,,duelist,1233.57,42.33,0.609,False
this-is-what-5000-hours-on-yoru-looks-like-eggsterr-na,eggsterr,yoru,,duelist,1236.53,18.48,0.769,False
this-is-what-5000-hours-on-yoru-looks-like-eggsterr-na,eggsterr,yoru,,duelist,1248.17,0.41,0.465,False
this-is-what-5000-hours-on-yoru-looks-like-eggsterr-na,eggsterr,yoru,,duelist,1249.7,0.64,0.582,False
this-is-what-5000-hours-on-yoru-looks-like-eggsterr-na,eggsterr,yoru,,duelist,1356.37,20.8,0.747,True
this-is-what-5000-hours-on-yoru-looks-like-eggsterr-na,eggsterr,yoru,,duelist,1529.83,10.41,0.491,False
this-is-what-5000-hours-on-yoru-looks-like-eggsterr-na,eggsterr,yoru,,duelist,1707.37,29.95,0.452,True
this-is-what-5000-hours-on-yoru-looks-like-eggsterr-na,eggsterr,yoru,,duelist,1935.37,13.13,0.753,False
this-is-what-5000-hours-on-yoru-looks-like-eggsterr-na,eggsterr,yoru,,duelist,2544.33,0.75,0.427,False
this-is-what-5000-hours-on-yoru-looks-like-eggsterr-na,eggsterr,yoru,,duelist,2547.87,15.91,0.797,True
this-is-what-5000-hours-on-yoru-looks-like-eggsterr-na,eggsterr,yoru,,duelist,2680.47,9.11,0.758,True
this-is-what-5000-hours-on-yoru-looks-like-eggsterr-na,eggsterr,yoru,,duelist,2686.6,16.03,0.552,False
this-is-what-5000-hours-on-yoru-looks-like-eggsterr-na,eggsterr,yoru,,duelist,2700.03,3.31,0.741,True
this-is-what-5000-hours-on-yoru-looks-like-eggsterr-na,eggsterr,yoru,,duelist,2701.43,2.6,0.618,False
this-is-what-5000-hours-on-yoru-looks-like-eggsterr-na,eggsterr,yoru,,duelist,2703.1,26.24,0.413,False
this-is-what-a-mastered-fade-looks-like-nrg-s0m-radiant-gameplay,s0m,fade,,non-duelist,163.4,13.16,0.538,False
this-is-what-a-mastered-fade-looks-like-nrg-s0m-radiant-gameplay,s0m,fade,,non-duelist,171.07,2.37,0.42,True
this-is-what-a-mastered-fade-looks-like-nrg-s0m-radiant-gameplay,s0m,fade,,non-duelist,246.6,21.16,0.783,False
this-is-what-a-mastered-fade-looks-like-nrg-s0m-radiant-gameplay,s0m,fade,,non-duelist,387.1,3.06,0.834,True
this-is-what-a-mastered-fade-looks-like-nrg-s0m-radiant-gameplay,s0m,fade,,non-duelist,389.97,3.43,0.802,True
this-is-what-a-mastered-fade-looks-like-nrg-s0m-radiant-gameplay,s0m,fade,,non-duelist,390.67,0.75,0.736,True
this-is-what-a-mastered-fade-looks-like-nrg-s0m-radiant-gameplay,s0m,fade,,non-duelist,393.37,9.34,0.416,False
this-is-what-a-mastered-fade-looks-like-nrg-s0m-radiant-gameplay,s0m,fade,,non-duelist,459.3,7.69,0.444,True
this-is-what-a-mastered-fade-looks-like-nrg-s0m-radiant-gameplay,s0m,fade,,non-duelist,621.33,1.69,0.435,False
this-is-what-a-mastered-fade-looks-like-nrg-s0m-radiant-gameplay,s0m,fade,,non-duelist,634.6,0.53,0.445,False
this-is-what-a-mastered-fade-looks-like-nrg-s0m-radiant-gameplay,s0m,fade,,non-duelist,778.83,31.75,0.6,False
this-is-what-a-mastered-fade-looks-like-nrg-s0m-radiant-gameplay,s0m,fade,,non-duelist,797.9,0.34,0.491,True
this-is-what-a-mastered-fade-looks-like-nrg-s0m-radiant-gameplay,s0m,fade,,non-duelist,799.6,0.51,0.47,True
this-is-what-a-mastered-fade-looks-like-nrg-s0m-radiant-gameplay,s0m,fade,,non-duelist,936.33,27.3,0.543,False
this-is-what-a-mastered-fade-looks-like-nrg-s0m-radiant-gameplay,s0m,fade,,non-duelist,1029.7,9.0,0.481,True
this-is-what-a-mastered-fade-looks-like-nrg-s0m-radiant-gameplay,s0m,fade,,non-duelist,1124.7,3.23,0.697,True
this-is-what-a-mastered-fade-looks-like-nrg-s0m-radiant-gameplay,s0m,fade,,non-duelist,1362.13,8.12,0.609,False
this-is-what-a-mastered-fade-looks-like-nrg-s0m-radiant-gameplay,s0m,fade,,non-duelist,1364.83,0.93,0.411,False
this-is-what-a-mastered-fade-looks-like-nrg-s0m-radiant-gameplay,s0m,fade,,non-duelist,1460.1,0.53,0.444,True
this-waylay-entry-is-a-work-of-art-florescent-gameplay,florescent,waylay,,non-duelist,26.7,1.55,0.574,False
this-waylay-entry-is-a-work-of-art-florescent-gameplay,florescent,waylay,,non-duelist,126.33,0.71,0.806,True
this-waylay-entry-is-a-work-of-art-florescent-gameplay,florescent,waylay,,non-duelist,127.53,3.36,0.604,False
this-waylay-entry-is-a-work-of-art-florescent-gameplay,florescent,waylay,,non-duelist,139.07,0.7,0.419,False
this-waylay-entry-is-a-work-of-art-florescent-gameplay,florescent,waylay,,non-duelist,347.03,0.43,0.597,False
this-waylay-entry-is-a-work-of-art-florescent-gameplay,florescent,waylay,,non-duelist,358.3,18.4,0.475,False
this-waylay-entry-is-a-work-of-art-florescent-gameplay,florescent,waylay,,non-duelist,472.1,7.35,0.468,False
this-waylay-entry-is-a-work-of-art-florescent-gameplay,florescent,waylay,,non-duelist,682.37,0.96,0.541,True
this-waylay-entry-is-a-work-of-art-florescent-gameplay,florescent,waylay,,non-duelist,683.2,1.37,0.476,False
this-waylay-entry-is-a-work-of-art-florescent-gameplay,florescent,waylay,,non-duelist,1019.67,8.14,0.798,False
this-waylay-entry-is-a-work-of-art-florescent-gameplay,florescent,waylay,,non-duelist,1129.4,0.48,0.531,True
this-waylay-entry-is-a-work-of-art-florescent-gameplay,florescent,waylay,,non-duelist,1138.3,1.14,0.51,True
this-waylay-entry-is-a-work-of-art-florescent-gameplay,florescent,waylay,,non-duelist,1141.77,3.3,0.585,True
this-waylay-entry-is-a-work-of-art-florescent-gameplay,florescent,waylay,,non-duelist,1212.63,9.6,0.53,True
this-waylay-entry-is-a-work-of-art-florescent-gameplay,florescent,waylay,,non-duelist,1313.43,46.14,0.444,True
this-waylay-entry-is-a-work-of-art-florescent-gameplay,florescent,waylay,,non-duelist,1322.17,1.36,0.668,True
this-waylay-entry-is-a-work-of-art-florescent-gameplay,florescent,waylay,,non-duelist,1476.17,0.25,0.658,False
this-waylay-entry-is-a-work-of-art-florescent-gameplay,florescent,waylay,,non-duelist,1613.93,3.01,0.632,True
this-waylay-entry-is-a-work-of-art-florescent-gameplay,florescent,waylay,,non-duelist,1694.13,3.62,0.418,True
this-waylay-entry-is-a-work-of-art-florescent-gameplay,florescent,waylay,,non-duelist,1803.17,2.78,0.694,True
this-waylay-entry-is-a-work-of-art-florescent-gameplay,florescent,waylay,,non-duelist,1863.57,2.48,0.535,True
this-waylay-entry-is-a-work-of-art-florescent-gameplay,florescent,waylay,,non-duelist,1864.37,3.1,0.752,True
this-waylay-entry-is-a-work-of-art-florescent-gameplay,florescent,waylay,,non-duelist,1953.7,0.4,0.753,False
this-waylay-entry-is-a-work-of-art-florescent-gameplay,florescent,waylay,,non-duelist,1954.67,0.37,0.408,False
tl-nats-pro-player-cypher-masterclass-valorant-ranked-gameplay,nats,cypher,,non-duelist,3.73,6.65,0.427,False
tl-nats-pro-player-cypher-masterclass-valorant-ranked-gameplay,nats,cypher,,non-duelist,11.37,10.31,0.741,True
tl-nats-pro-player-cypher-masterclass-valorant-ranked-gameplay,nats,cypher,,non-duelist,168.6,14.84,0.424,True
tl-nats-pro-player-cypher-masterclass-valorant-ranked-gameplay,nats,cypher,,non-duelist,180.8,0.77,0.503,True
tl-nats-pro-player-cypher-masterclass-valorant-ranked-gameplay,nats,cypher,,non-duelist,189.17,9.2,0.764,False
tl-nats-pro-player-cypher-masterclass-valorant-ranked-gameplay,nats,cypher,,non-duelist,314.6,12.68,0.497,False
tl-nats-pro-player-cypher-masterclass-valorant-ranked-gameplay,nats,cypher,,non-duelist,430.73,2.61,0.741,False
tl-nats-pro-player-cypher-masterclass-valorant-ranked-gameplay,nats,cypher,,non-duelist,434.13,0.58,0.437,False
tl-nats-pro-player-cypher-masterclass-valorant-ranked-gameplay,nats,cypher,,non-duelist,755.63,11.52,0.735,False
tl-nats-pro-player-cypher-masterclass-valorant-ranked-gameplay,nats,cypher,,non-duelist,1008.37,0.69,0.442,False
tl-nats-pro-player-cypher-masterclass-valorant-ranked-gameplay,nats,cypher,,non-duelist,1014.6,4.17,0.569,True
tl-nats-pro-player-cypher-masterclass-valorant-ranked-gameplay,nats,cypher,,non-duelist,1187.43,0.68,0.414,True
tl-nats-pro-player-cypher-masterclass-valorant-ranked-gameplay,nats,cypher,,non-duelist,1224.13,8.11,0.791,False
tl-nats-pro-player-cypher-masterclass-valorant-ranked-gameplay,nats,cypher,,non-duelist,1315.1,0.81,0.413,False
tl-nats-pro-player-cypher-masterclass-valorant-ranked-gameplay,nats,cypher,,non-duelist,1357.77,0.56,0.461,False
tl-nats-pro-player-cypher-masterclass-valorant-ranked-gameplay,nats,cypher,,non-duelist,1546.67,24.99,0.437,False
tl-nats-pro-player-cypher-masterclass-valorant-ranked-gameplay,nats,cypher,,non-duelist,1773.83,4.08,0.531,False
tl-nats-pro-player-cypher-masterclass-valorant-ranked-gameplay,nats,cypher,,non-duelist,1775.07,7.35,0.456,False
tl-nats-s-viper-insane-valorant-ranked-gameplay,nats,viper,,non-duelist,121.23,0.46,0.444,False
tl-nats-s-viper-insane-valorant-ranked-gameplay,nats,viper,,non-duelist,140.57,0.67,0.406,True
